OrderID,CustomerID,OrderVolume,ShipMode,Segment,Category,PaymentTerm,Discount,ExistingPurchaseOrder,FirstCustomerOrder,CashInDate
O-43503,1024,85.32,Standard Class,Corporate,Office Supplies,30,5,Yes,No,16-10-2014
O-43505,1019,43.1,Second Class,Corporate,Office Supplies,14,0,Yes,No,04-10-2014
O-43506,1000,315.65,First Class,Consumer,Office Supplies,14,0,No,No,15-10-2014
O-43507,1000,89.04,Standard Class,Consumer,Furniture,30,5,Yes,No,02-10-2014
O-43508,1000,15.66,Second Class,Consumer,Office Supplies,14,3,Yes,No,29-09-2014
O-43509,1030,20.97,Standard Class,Corporate,Office Supplies,30,5,Yes,No,02-10-2014
O-43511,1028,37.08,Standard Class,Consumer,Office Supplies,45,5,No,No,21-10-2014
O-43512,1015,23.65,First Class,Consumer,Office Supplies,30,5,Yes,No,10-10-2014
O-43513,1008,27.26,Standard Class,Consumer,Office Supplies,30,3,Yes,No,13-10-2014
O-43514,1014,27.6,Standard Class,Corporate,Office Supplies,45,0,No,No,30-10-2014
O-43515,1006,12.36,First Class,Consumer,Office Supplies,30,3,Yes,No,04-10-2014
O-43516,1012,92.4,Standard Class,Corporate,Office Supplies,30,3,Yes,No,19-10-2014
O-43517,1008,23.83,Second Class,Consumer,Office Supplies,14,3,Yes,No,24-09-2014
O-43518,1014,24.93,Standard Class,Corporate,Office Supplies,14,5,Yes,No,28-09-2014
O-43519,1014,77.04,Standard Class,Corporate,Technology,30,3,Yes,No,10-10-2014
O-43520,1030,7.05,Same Day,Corporate,Office Supplies,45,5,Yes,No,22-10-2014
O-43521,1023,23.94,Second Class,Consumer,Office Supplies,30,5,Yes,No,10-10-2014
O-43522,1020,33.21,Standard Class,Consumer,Office Supplies,30,5,Yes,No,29-09-2014
O-43523,1000,11.1,Second Class,Consumer,Office Supplies,45,0,No,No,26-10-2014
O-43524,1023,10.74,Second Class,Consumer,Office Supplies,14,3,Yes,No,27-09-2014
O-43527,1028,24,Standard Class,Consumer,Office Supplies,45,0,Yes,No,21-10-2014
O-43529,1026,1307.97,Same Day,Corporate,Furniture,14,5,Yes,No,08-10-2014
O-43531,1003,520.8,First Class,Corporate,Technology,45,3,Yes,No,20-10-2014
O-43532,1026,590.94,First Class,Corporate,Office Supplies,30,3,Yes,No,25-10-2014
O-43533,1020,1297.62,Standard Class,Consumer,Technology,14,3,Yes,No,14-09-2014
O-43534,1015,476.28,First Class,Consumer,Technology,14,3,Yes,No,24-09-2014
O-43537,1002,424.2,Standard Class,Corporate,Office Supplies,30,0,No,No,25-10-2014
O-43539,1010,394.98,Standard Class,Consumer,Office Supplies,14,3,Yes,No,09-10-2014
O-43541,1003,216.14,Same Day,Corporate,Furniture,14,0,Yes,No,04-10-2014
O-43542,1030,153.83,Same Day,Corporate,Furniture,30,5,Yes,No,06-10-2014
O-43543,1031,659.9,Standard Class,Consumer,Technology,45,5,Yes,No,25-09-2014
O-43544,1026,137.25,Standard Class,Corporate,Office Supplies,45,0,No,No,21-11-2014
O-43545,1028,118.68,First Class,Consumer,Technology,14,5,Yes,No,20-09-2014
O-43549,1030,169.05,Standard Class,Corporate,Office Supplies,14,0,Yes,No,16-10-2014
O-43550,1015,79.8,First Class,Consumer,Office Supplies,45,5,Yes,No,25-10-2014
O-43551,1013,203.98,Standard Class,Consumer,Office Supplies,14,5,Yes,No,09-10-2014
O-43553,1025,123.84,Standard Class,Corporate,Office Supplies,45,0,Yes,No,10-11-2014
O-43555,1024,179.35,Same Day,Corporate,Furniture,30,0,Yes,No,12-10-2014
O-43556,1004,193.95,Standard Class,Consumer,Office Supplies,45,0,Yes,No,02-10-2014
O-43557,1020,167.58,First Class,Consumer,Office Supplies,14,5,Yes,No,24-09-2014
O-43558,1025,179.9,Standard Class,Corporate,Office Supplies,30,5,Yes,No,18-10-2014
O-43559,1012,171.97,Second Class,Corporate,Furniture,14,0,Yes,No,18-10-2014
O-43560,1015,155.88,Standard Class,Consumer,Technology,30,5,Yes,No,03-10-2014
O-43561,1010,97.27,Second Class,Consumer,Furniture,45,5,No,No,23-10-2014
O-43562,1007,39.78,Same Day,Corporate,Office Supplies,45,5,Yes,No,20-10-2014
O-43563,1025,66.36,Standard Class,Corporate,Office Supplies,14,0,Yes,No,21-10-2014
O-43564,1025,79.36,Standard Class,Corporate,Office Supplies,30,5,Yes,No,29-10-2014
O-43566,1006,142.08,Standard Class,Consumer,Office Supplies,45,5,Yes,No,12-10-2014
O-43571,1006,52.2,Standard Class,Consumer,Office Supplies,45,5,Yes,No,13-10-2014
O-43572,1006,194.34,First Class,Consumer,Office Supplies,45,5,Yes,No,13-10-2014
O-43573,1015,26.64,Second Class,Consumer,Office Supplies,45,0,Yes,No,01-11-2014
O-43574,1010,53.76,Standard Class,Consumer,Office Supplies,45,3,Yes,No,27-10-2014
O-43575,1014,17.4,Standard Class,Corporate,Office Supplies,45,0,Yes,No,26-10-2014
O-43576,1008,26.37,Second Class,Consumer,Furniture,14,0,Yes,No,21-09-2014
O-43577,1010,14.82,Standard Class,Consumer,Office Supplies,30,5,Yes,No,10-10-2014
O-43578,1030,38.16,Standard Class,Corporate,Office Supplies,45,0,Yes,No,01-11-2014
O-43579,1012,41.6,Second Class,Corporate,Office Supplies,14,3,Yes,No,17-10-2014
O-43580,1019,12.96,First Class,Corporate,Office Supplies,45,3,Yes,No,18-10-2014
O-43582,1010,20.64,Standard Class,Consumer,Office Supplies,45,3,Yes,No,22-10-2014
O-43583,1025,15.24,Standard Class,Corporate,Office Supplies,45,3,Yes,No,01-11-2014
O-43584,1000,4.77,First Class,Consumer,Office Supplies,30,0,Yes,No,06-10-2014
O-43585,1021,28.06,Second Class,Corporate,Office Supplies,14,0,Yes,No,21-10-2014
O-43588,1031,8.38,Standard Class,Consumer,Office Supplies,14,5,Yes,No,24-09-2014
O-43589,1022,5.09,Second Class,Corporate,Office Supplies,14,0,Yes,No,15-10-2014
O-43590,1016,6.21,Standard Class,Corporate,Office Supplies,45,0,Yes,No,28-10-2014
O-43593,1013,9.52,Second Class,Consumer,Office Supplies,30,5,Yes,No,17-10-2014
O-43595,1011,825.17,First Class,Corporate,Furniture,45,0,Yes,No,30-10-2014
O-43596,1016,1282.41,Standard Class,Corporate,Furniture,30,0,Yes,No,16-10-2014
O-43597,1029,1284.82,Second Class,Corporate,Furniture,45,5,Yes,No,13-10-2014
O-43599,1021,605.61,Second Class,Corporate,Furniture,14,5,Yes,No,09-10-2014
O-43600,1019,419.4,Second Class,Corporate,Office Supplies,14,5,No,No,08-10-2014
O-43602,1024,852.5,Standard Class,Corporate,Furniture,45,5,Yes,No,22-10-2014
O-43603,1012,478.84,First Class,Corporate,Technology,14,5,No,No,10-10-2014
O-43604,1000,642.69,Standard Class,Consumer,Technology,14,0,No,No,04-10-2014
O-43605,1031,1577.94,Standard Class,Consumer,Office Supplies,45,5,Yes,No,09-10-2014
O-43606,1012,421.28,Standard Class,Corporate,Technology,30,3,Yes,No,16-10-2014
O-43607,1013,224.4,First Class,Consumer,Furniture,14,0,Yes,No,11-10-2014
O-43608,1006,756.6,Standard Class,Consumer,Technology,45,5,Yes,No,30-09-2014
O-43609,1023,333.48,Standard Class,Consumer,Technology,30,5,Yes,No,24-09-2014
O-43610,1016,254.53,Standard Class,Corporate,Furniture,14,0,Yes,No,02-10-2014
O-43612,1003,527.46,Standard Class,Corporate,Technology,45,5,Yes,No,17-10-2014
O-43613,1012,496.17,Standard Class,Corporate,Technology,45,5,Yes,No,23-10-2014
O-43614,1025,355.38,Standard Class,Corporate,Furniture,14,5,Yes,No,03-10-2014
O-43615,1004,236.53,Standard Class,Consumer,Furniture,30,3,Yes,No,24-09-2014
O-43617,1011,167.97,Standard Class,Corporate,Technology,45,5,Yes,No,11-10-2014
O-43618,1003,334.53,Standard Class,Corporate,Furniture,14,5,Yes,No,30-09-2014
O-43619,1008,501.66,Standard Class,Consumer,Technology,45,3,Yes,No,03-10-2014
O-43620,1020,212.85,Second Class,Consumer,Furniture,14,5,Yes,No,10-09-2014
O-43621,1021,133.11,Second Class,Corporate,Furniture,30,5,Yes,No,16-10-2014
O-43622,1018,415.15,Standard Class,Corporate,Technology,14,0,Yes,No,02-10-2014
O-43623,1005,197.97,Standard Class,Corporate,Technology,45,3,Yes,No,10-10-2014
O-43624,1012,379.88,Standard Class,Corporate,Technology,30,0,No,No,21-10-2014
O-43625,1010,102.84,Second Class,Consumer,Office Supplies,30,5,Yes,No,14-10-2014
O-43627,1020,166.83,Standard Class,Consumer,Technology,45,3,Yes,No,07-10-2014
O-43628,1010,197.35,Standard Class,Consumer,Furniture,45,5,Yes,No,23-10-2014
O-43630,1016,90.8,Second Class,Corporate,Furniture,14,5,Yes,No,30-09-2014
O-43631,1020,46.92,First Class,Consumer,Office Supplies,45,3,Yes,No,15-10-2014
O-43632,1029,53.14,Second Class,Corporate,Office Supplies,30,0,Yes,No,21-10-2014
O-43633,1021,387.09,Standard Class,Corporate,Furniture,14,0,Yes,No,26-10-2014
O-43634,1000,126.9,Standard Class,Consumer,Technology,45,5,Yes,No,11-10-2014
O-43637,1028,253.65,Standard Class,Consumer,Office Supplies,30,3,Yes,No,08-10-2014
O-43638,1006,254.58,Standard Class,Consumer,Technology,45,3,No,No,14-10-2014
O-43639,1010,68.56,Second Class,Consumer,Office Supplies,45,5,No,No,08-11-2014
O-43640,1012,103.5,First Class,Corporate,Furniture,30,0,No,No,30-10-2014
O-43641,1030,107.94,Standard Class,Corporate,Office Supplies,45,5,Yes,No,17-10-2014
O-43642,1020,50.4,First Class,Consumer,Office Supplies,14,5,Yes,No,16-09-2014
O-43643,1006,79.74,Standard Class,Consumer,Technology,45,5,Yes,No,12-10-2014
O-43644,1024,25.14,Second Class,Corporate,Office Supplies,14,5,Yes,No,15-10-2014
O-43646,1006,83.4,Standard Class,Consumer,Office Supplies,30,5,Yes,No,02-10-2014
O-43647,1031,40.68,Standard Class,Consumer,Technology,14,5,Yes,No,12-09-2014
O-43648,1013,165.55,Standard Class,Consumer,Technology,14,0,No,No,08-10-2014
O-43649,1026,100.15,Standard Class,Corporate,Technology,30,5,Yes,No,09-10-2014
O-43650,1016,17.76,First Class,Corporate,Office Supplies,14,0,Yes,No,10-10-2014
O-43651,1010,29.02,Second Class,Consumer,Office Supplies,30,5,Yes,No,18-10-2014
O-43652,1025,79.5,Standard Class,Corporate,Technology,30,5,Yes,No,13-10-2014
O-43653,1006,95.64,Standard Class,Consumer,Technology,30,0,No,No,05-10-2014
O-43654,1025,40.32,First Class,Corporate,Office Supplies,45,5,Yes,No,02-11-2014
O-43655,1012,84.84,Standard Class,Corporate,Furniture,30,3,Yes,No,09-10-2014
O-43656,1020,48.3,Standard Class,Consumer,Office Supplies,30,5,Yes,No,25-09-2014
O-43657,1020,47.76,Standard Class,Consumer,Office Supplies,45,0,Yes,No,17-10-2014
O-43659,1030,51.9,Standard Class,Corporate,Office Supplies,14,0,No,No,18-10-2014
O-43661,1028,93.84,Standard Class,Consumer,Office Supplies,30,5,Yes,No,11-10-2014
O-43662,1024,103.92,Standard Class,Corporate,Furniture,45,0,Yes,No,03-11-2014
O-43665,1031,18.72,Standard Class,Consumer,Office Supplies,45,5,Yes,No,12-10-2014
O-43666,1015,63.9,Standard Class,Consumer,Office Supplies,30,5,Yes,No,12-10-2014
O-43668,1010,40.04,Standard Class,Consumer,Office Supplies,30,3,Yes,No,25-10-2014
O-43669,1030,70.56,Standard Class,Corporate,Office Supplies,45,5,No,No,02-11-2014
O-43670,1006,24.96,Second Class,Consumer,Office Supplies,14,5,Yes,No,03-10-2014
O-43671,1011,26.43,Standard Class,Corporate,Office Supplies,30,3,Yes,No,25-10-2014
O-43672,1003,37.44,Standard Class,Corporate,Office Supplies,30,0,Yes,No,20-10-2014
O-43673,1006,48.69,Standard Class,Consumer,Technology,30,0,Yes,No,26-09-2014
O-43674,1025,18.16,Standard Class,Corporate,Office Supplies,45,3,Yes,No,31-10-2014
O-43675,1028,43.66,Standard Class,Consumer,Office Supplies,30,5,Yes,No,10-10-2014
O-43676,1027,52.62,Standard Class,Consumer,Office Supplies,14,3,Yes,No,04-10-2014
O-43677,1018,49.33,Standard Class,Corporate,Technology,45,5,No,No,22-10-2014
O-43678,1025,28.48,Standard Class,Corporate,Office Supplies,30,3,Yes,No,30-10-2014
O-43680,1021,20.13,Second Class,Corporate,Furniture,14,3,Yes,No,10-10-2014
O-43681,1026,42.05,Standard Class,Corporate,Office Supplies,45,5,Yes,No,07-11-2014
O-43683,1019,17.12,Standard Class,Corporate,Office Supplies,14,0,Yes,No,03-10-2014
O-43684,1019,11.54,Standard Class,Corporate,Furniture,45,3,Yes,No,15-10-2014
O-43686,1031,22.92,Standard Class,Consumer,Office Supplies,14,0,Yes,No,21-09-2014
O-43687,1005,18.9,Standard Class,Corporate,Office Supplies,30,5,Yes,No,17-10-2014
O-43688,1028,15.75,Standard Class,Consumer,Office Supplies,14,0,Yes,No,03-10-2014
O-43689,1012,38.68,Standard Class,Corporate,Office Supplies,45,0,Yes,No,09-11-2014
O-43691,1027,16.98,Standard Class,Consumer,Office Supplies,45,3,Yes,No,26-10-2014
O-43692,1025,112.52,Standard Class,Corporate,Office Supplies,45,5,Yes,No,10-11-2014
O-43693,1024,6.62,Second Class,Corporate,Office Supplies,14,5,Yes,No,17-10-2014
O-43694,1019,12.98,Standard Class,Corporate,Office Supplies,30,5,Yes,No,07-10-2014
O-43695,1004,12.19,Standard Class,Consumer,Office Supplies,14,5,No,No,25-09-2014
O-43697,1004,13.34,Second Class,Consumer,Office Supplies,45,5,Yes,No,07-10-2014
O-43698,1020,19.2,Second Class,Consumer,Office Supplies,45,5,Yes,No,09-10-2014
O-43699,1010,19.34,Second Class,Consumer,Office Supplies,30,3,Yes,No,19-10-2014
O-43700,1024,14.09,Standard Class,Corporate,Office Supplies,45,5,Yes,No,27-10-2014
O-43702,1011,4.92,Standard Class,Corporate,Office Supplies,30,3,Yes,No,26-10-2014
O-43703,1027,6.66,First Class,Consumer,Office Supplies,30,5,Yes,No,07-10-2014
O-43704,1027,10.8,Standard Class,Consumer,Office Supplies,30,5,No,No,11-10-2014
O-43705,1005,2.78,First Class,Corporate,Office Supplies,45,5,Yes,No,16-10-2014
O-43706,1016,6.91,First Class,Corporate,Office Supplies,30,3,Yes,No,21-10-2014
O-43707,1014,5.52,Standard Class,Corporate,Office Supplies,14,3,Yes,No,10-10-2014
O-43708,1028,12.36,Standard Class,Consumer,Office Supplies,14,5,No,No,11-10-2014
O-43709,1010,2106.5,First Class,Consumer,Furniture,30,3,Yes,No,07-10-2014
O-43710,1028,2927.28,Standard Class,Consumer,Furniture,45,0,Yes,No,12-10-2014
O-43711,1025,775.57,Second Class,Corporate,Technology,30,0,Yes,No,20-10-2014
O-43712,1005,1199.8,Standard Class,Corporate,Technology,30,5,No,No,07-10-2014
O-43713,1029,461.05,First Class,Corporate,Technology,30,5,Yes,No,04-10-2014
O-43714,1008,613.89,Standard Class,Consumer,Office Supplies,45,5,Yes,No,17-10-2014
O-43715,1020,780.75,Standard Class,Consumer,Technology,30,3,Yes,No,26-09-2014
O-43717,1011,1928.78,Standard Class,Corporate,Technology,14,5,Yes,No,28-09-2014
O-43718,1010,284.37,First Class,Consumer,Technology,14,5,Yes,No,26-09-2014
O-43719,1010,274.14,First Class,Consumer,Office Supplies,45,5,Yes,No,01-11-2014
O-43720,1027,378.66,Standard Class,Consumer,Technology,14,5,Yes,No,23-09-2014
O-43721,1024,281.34,Standard Class,Corporate,Office Supplies,45,3,Yes,No,07-11-2014
O-43722,1029,269.03,Standard Class,Corporate,Furniture,45,3,Yes,No,16-10-2014
O-43723,1027,206.99,Standard Class,Consumer,Office Supplies,45,3,Yes,No,23-10-2014
O-43724,1025,228.68,Second Class,Corporate,Furniture,14,0,Yes,No,11-10-2014
O-43725,1028,255.78,Standard Class,Consumer,Office Supplies,30,5,Yes,No,10-10-2014
O-43727,1024,259.88,Standard Class,Corporate,Technology,14,3,No,No,13-10-2014
O-43730,1029,659.18,Standard Class,Corporate,Furniture,45,5,Yes,No,19-10-2014
O-43731,1027,124.53,Standard Class,Consumer,Technology,14,5,Yes,No,25-09-2014
O-43732,1014,213.84,Standard Class,Corporate,Furniture,45,5,Yes,No,14-10-2014
O-43733,1004,113.52,Same Day,Consumer,Technology,45,0,Yes,No,01-10-2014
O-43734,1010,53.4,First Class,Consumer,Office Supplies,30,5,Yes,No,21-10-2014
O-43735,1008,117.29,Standard Class,Consumer,Furniture,45,0,Yes,No,18-10-2014
O-43736,1012,47.82,Second Class,Corporate,Office Supplies,45,5,Yes,No,02-11-2014
O-43737,1027,101.58,Standard Class,Consumer,Office Supplies,14,3,Yes,No,05-10-2014
O-43738,1028,48.06,First Class,Consumer,Office Supplies,30,5,Yes,No,05-10-2014
O-43739,1010,57.12,First Class,Consumer,Office Supplies,30,5,Yes,No,24-10-2014
O-43740,1020,199.71,Standard Class,Consumer,Technology,14,5,Yes,No,14-09-2014
O-43742,1029,102.54,Standard Class,Corporate,Office Supplies,45,3,Yes,No,26-10-2014
O-43743,1030,166.05,Standard Class,Corporate,Technology,30,5,Yes,No,05-10-2014
O-43744,1021,83.46,Standard Class,Corporate,Technology,30,5,Yes,No,12-10-2014
O-43745,1022,65.82,First Class,Corporate,Furniture,30,0,Yes,No,31-10-2014
O-43746,1025,239.5,Standard Class,Corporate,Technology,14,5,Yes,No,05-10-2014
O-43748,1031,146.82,Second Class,Consumer,Office Supplies,45,5,Yes,No,09-10-2014
O-43749,1015,119.25,Standard Class,Consumer,Technology,30,3,Yes,No,09-10-2014
O-43750,1026,117.12,Standard Class,Corporate,Technology,14,0,Yes,No,09-10-2014
O-43751,1031,79.92,Second Class,Consumer,Office Supplies,14,5,No,No,05-10-2014
O-43752,1023,155.14,Standard Class,Consumer,Technology,14,5,Yes,No,17-09-2014
O-43754,1004,135.3,Same Day,Consumer,Furniture,45,5,Yes,No,01-10-2014
O-43755,1028,43.34,Same Day,Consumer,Office Supplies,45,3,No,No,27-10-2014
O-43757,1031,239.67,Second Class,Consumer,Furniture,30,5,Yes,No,28-09-2014
O-43758,1013,49.7,First Class,Consumer,Technology,30,5,Yes,No,11-10-2014
O-43759,1008,84.18,Standard Class,Consumer,Office Supplies,45,5,Yes,No,17-10-2014
O-43760,1020,51.66,Standard Class,Consumer,Office Supplies,14,0,Yes,No,28-09-2014
O-43761,1028,61.11,Standard Class,Consumer,Furniture,14,3,Yes,No,30-09-2014
O-43763,1016,100.8,Standard Class,Corporate,Technology,30,3,Yes,No,09-10-2014
O-43764,1028,49.56,Standard Class,Consumer,Office Supplies,30,0,Yes,No,18-10-2014
O-43765,1027,33.84,Standard Class,Consumer,Office Supplies,45,5,No,No,25-10-2014
O-43766,1010,105.72,Standard Class,Consumer,Furniture,14,5,Yes,No,13-10-2014
O-43767,1015,17.23,Standard Class,Consumer,Office Supplies,14,5,Yes,No,05-10-2014
O-43768,1022,26.22,First Class,Corporate,Office Supplies,30,5,Yes,No,27-10-2014
O-43769,1004,24.45,Standard Class,Consumer,Office Supplies,45,0,Yes,No,08-10-2014
O-43771,1020,13.14,First Class,Consumer,Office Supplies,30,3,Yes,No,02-10-2014
O-43773,1024,25.54,Standard Class,Corporate,Office Supplies,30,3,Yes,No,24-10-2014
O-43774,1000,19.55,Standard Class,Consumer,Office Supplies,14,3,Yes,No,03-10-2014
O-43775,1013,10.64,Second Class,Consumer,Office Supplies,14,5,Yes,No,10-10-2014
O-43776,1004,10.9,Second Class,Consumer,Office Supplies,30,0,Yes,No,04-10-2014
O-43777,1016,8.9,Standard Class,Corporate,Office Supplies,14,5,Yes,No,05-10-2014
O-43778,1012,15.87,Standard Class,Corporate,Office Supplies,14,5,Yes,No,15-10-2014
O-43779,1031,6.57,Standard Class,Consumer,Office Supplies,30,5,Yes,No,04-10-2014
O-43780,1000,6.32,Standard Class,Consumer,Office Supplies,14,3,Yes,No,03-10-2014
O-43781,1010,4.44,First Class,Consumer,Office Supplies,30,5,Yes,No,20-10-2014
O-43782,1022,7.52,Standard Class,Corporate,Office Supplies,14,5,No,No,23-10-2014
O-43783,1019,7.58,Standard Class,Corporate,Office Supplies,45,3,No,No,29-10-2014
O-43784,1012,5.56,Standard Class,Corporate,Office Supplies,14,3,Yes,No,20-10-2014
O-43785,1007,2019.6,Standard Class,Corporate,Furniture,30,3,Yes,No,11-10-2014
O-43786,1000,1054.74,Standard Class,Consumer,Office Supplies,14,3,No,No,19-10-2014
O-43787,1030,2452.28,Standard Class,Corporate,Furniture,30,5,Yes,No,09-10-2014
O-43788,1011,1322.35,Second Class,Corporate,Furniture,45,5,No,No,24-10-2014
O-43789,1027,1180.44,Standard Class,Consumer,Furniture,14,3,Yes,No,29-09-2014
O-43790,1004,487.98,Standard Class,Consumer,Office Supplies,30,0,No,No,08-10-2014
O-43792,1027,720.42,Standard Class,Consumer,Technology,45,5,Yes,No,06-10-2014
O-43794,1021,534.72,Standard Class,Corporate,Furniture,45,3,Yes,No,04-11-2014
O-43795,1010,334.44,Standard Class,Consumer,Technology,14,5,No,No,09-10-2014
O-43796,1028,385.56,Standard Class,Consumer,Office Supplies,14,5,Yes,No,01-10-2014
O-43797,1031,126.56,First Class,Consumer,Technology,14,5,Yes,No,15-09-2014
O-43798,1003,95.16,Same Day,Corporate,Office Supplies,45,5,Yes,No,25-10-2014
O-43799,1004,201.58,Standard Class,Consumer,Technology,30,5,Yes,No,22-09-2014
O-43800,1027,136.08,Standard Class,Consumer,Office Supplies,14,5,Yes,No,30-09-2014
O-43801,1014,512.28,Standard Class,Corporate,Technology,45,0,Yes,No,23-10-2014
O-43802,1004,217.85,Standard Class,Consumer,Office Supplies,30,0,Yes,No,07-10-2014
O-43803,1016,284.97,Standard Class,Corporate,Technology,30,0,Yes,No,08-10-2014
O-43804,1028,268.81,Standard Class,Consumer,Furniture,45,3,Yes,No,17-10-2014
O-43805,1012,279.68,Standard Class,Corporate,Technology,14,5,No,No,06-10-2014
O-43807,1014,193.8,Standard Class,Corporate,Furniture,14,5,Yes,No,03-10-2014
O-43808,1016,235.92,Standard Class,Corporate,Office Supplies,30,3,Yes,No,16-10-2014
O-43810,1026,171,Standard Class,Corporate,Office Supplies,30,0,Yes,No,31-10-2014
O-43811,1004,108.4,Standard Class,Consumer,Furniture,45,0,Yes,No,13-10-2014
O-43812,1031,421.1,Standard Class,Consumer,Office Supplies,45,0,No,No,28-10-2014
O-43813,1008,50.46,Same Day,Consumer,Office Supplies,45,0,Yes,No,26-10-2014
O-43814,1025,309.12,Standard Class,Corporate,Furniture,14,0,Yes,No,19-10-2014
O-43816,1031,42.62,Second Class,Consumer,Office Supplies,14,5,No,No,01-10-2014
O-43817,1010,79.5,Standard Class,Consumer,Technology,14,5,Yes,No,28-09-2014
O-43818,1031,74,Standard Class,Consumer,Office Supplies,14,5,Yes,No,22-09-2014
