Cust_id,Qtr1_Bal,Qtr2_Bal,Qtr3_Bal,Qtr4_Bal,Perc_inc_q4_q1,Wallet_trx,Age,Gender,Area
C8649,11,27,22,20,0.85,85,,Male,West
C1828,14,33,14,26,0.85,85,,Male,North
C2128,10,25,12,19,0.85,85,,Male,East
C2225,11,27,37,20,0.85,85,,Female,West
C3046,13,31,13,24,0.85,85,,Female,West
C3665,12,29,31,22,0.85,85,,Female,South
C4872,1,7,10,2,0.85,85,,Male,East
C7824,5,15,18,9,0.85,85,,Male,West
C2138,11,27,12,20,0.85,85,,Male,South
C10666,10,25,26,19,0.85,85,,Male,West
C5880,2,9,28,4,0.85,85,,Male,South
C9201,4,13,21,7,0.85,85,,Male,South
C3595,13,31,33,24,0.85,85,,Female,South
C7487,8,21,35,15,0.85,85,,Male,West
C1372,13,31,17,24,0.85,85,,Male,North
C5405,9,23,15,17,0.85,85,,Male,East
C5739,9,23,30,17,0.85,85,,Male,West
C7797,10,25,13,19,0.85,85,,Female,North
C10799,6,17,22,11,0.85,85,,Female,North
C2450,6,17,24,11,0.85,85,,Female,North
C5285,14,33,27,26,0.85,85,,Female,West
C6990,10,25,27,19,0.85,85,,Male,East
C5308,13,31,15,24,0.85,85,,Male,East
C5628,5,15,22,9,0.85,85,,Male,East
C3222,2,9,26,4,0.85,85,,Female,West
C8302,3,11,15,6,0.85,85,,Female,East
C9783,15,35,14,28,0.85,85,,Male,West
C7179,10,25,29,19,0.85,85,,Female,South
C7209,15,35,34,28,0.85,85,,Male,East
C8443,1,7,17,2,0.85,85,,Male,West
C11076,2,9,31,4,0.85,85,,Male,East
C7121,7,19,29,13,0.85,85,,Female,East
C3323,3,11,22,6,0.85,85,,Male,East
C10728,7,19,12,13,0.85,85,,Male,West
C7340,13,31,21,24,0.85,85,,Male,West
C8863,2,9,18,4,0.85,85,,Female,North
C9958,13,31,21,24,0.85,85,,Female,North
C10434,10,25,21,19,0.85,85,,Male,West
C1786,9,23,23,17,0.85,85,,Male,West
C1514,1,7,10,2,0.85,85,,Female,North
C6009,1,7,21,2,0.85,85,,Female,South
C7464,12,29,19,22,0.85,85,,Female,South
C4463,15,35,28,28,0.85,85,,Male,North
C9307,14,33,31,26,0.85,85,,Male,North
C2984,15,35,21,28,0.85,85,,Male,North
C3334,8,21,31,15,0.85,85,,Female,East
C9237,6,17,28,11,0.85,85,,Male,West
C11044,11,27,14,20,0.85,85,,Female,West
C9639,10,25,19,19,0.85,85,,Female,West
C2310,10,25,25,19,0.85,85,,Female,North
C5462,2,9,18,4,0.85,85,,Male,North
C7184,9,23,24,17,0.85,85,,Male,South
C8770,10,25,15,19,0.85,85,,Female,South
C10782,9,23,21,17,0.85,85,,Male,West
C4303,3,11,28,6,0.85,85,,Female,West
C7886,1,7,31,2,0.85,85,,Male,South
C2466,7,19,20,13,0.85,85,,Female,West
C5378,2,9,12,4,0.85,85,,Female,North
C9651,2,9,22,4,0.85,85,,Male,North
C2405,5,15,18,9,0.85,85,,Female,South
C3156,14,33,26,26,0.85,85,,Male,North
C7189,11,27,26,20,0.86,86,,Male,West
C10683,12,29,26,22,0.86,86,,Female,North
C2392,12,29,23,22,0.86,86,,Female,North
C1482,9,23,20,17,0.86,86,,Female,West
C5335,9,23,20,17,0.86,86,,Female,North
C3859,9,23,17,17,0.86,86,,Female,West
C7624,10,25,16,19,0.86,86,,Male,West
C4770,4,13,20,7,0.86,86,,Female,South
C4990,3,11,12,6,0.86,86,,Male,South
C7945,1,7,19,2,0.86,86,,Male,South
C9358,7,19,18,13,0.86,86,,Male,East
C10465,4,13,22,7,0.86,86,,Female,West
C1893,15,35,21,28,0.86,86,,Female,East
C2061,15,35,21,28,0.86,86,,Female,West
C9360,12,29,32,22,0.86,86,,Female,South
C10251,14,33,29,26,0.86,86,,Male,West
C5127,7,19,22,13,0.86,86,,Male,North
C8798,9,23,21,17,0.86,86,,Male,North
C10125,10,25,22,19,0.86,86,,Male,South
C6224,1,7,21,2,0.86,86,,Male,North
C8383,7,19,19,13,0.86,86,,Female,West
C3843,6,17,25,11,0.86,86,,Female,South
C6309,13,31,28,24,0.86,86,,Male,West
C9530,6,17,25,11,0.86,86,,Female,North
C4199,13,31,17,24,0.86,86,,Female,East
C4627,1,7,17,2,0.86,86,,Female,West
C5334,13,31,23,24,0.86,86,,Female,North
C6050,9,23,28,17,0.86,86,,Male,North
C8891,9,23,35,17,0.86,86,,Male,West
C10602,4,13,31,7,0.86,86,,Female,West
C7543,1,7,20,2,0.86,86,,Female,West
C4072,3,11,15,6,0.86,86,,Male,South
C1500,4,13,26,7,0.86,86,,Female,East
C1616,13,31,33,24,0.86,86,,Female,West
C4789,10,25,29,19,0.86,86,,Female,North
C5805,14,33,22,26,0.86,86,,Male,West
C4651,9,23,36,17,0.86,86,,Male,North
C6246,4,13,21,7,0.86,86,,Female,West
C8267,11,27,26,20,0.86,86,,Male,North
C7779,13,31,22,24,0.86,86,,Female,West
C2185,11,27,20,20,0.86,86,,Female,North
C4664,7,19,21,13,0.86,86,,Female,North
C3526,2,9,20,4,0.86,86,,Female,East
C10057,7,19,20,13,0.86,86,,Male,West
C5408,2,9,22,4,0.86,86,,Male,North
C2479,9,23,24,17,0.86,86,,Male,North
C3125,7,19,25,13,0.86,86,,Female,West
C4637,12,29,14,22,0.86,86,,Male,North
C7715,11,27,17,20,0.86,86,,Female,West
C9563,4,13,29,7,0.86,86,,Female,East
C2295,4,13,26,7,0.86,86,,Female,West
C7356,6,17,22,11,0.86,86,,Female,North
C10786,7,19,28,13,0.86,86,,Male,North
C10839,5,15,25,9,0.86,86,,Male,North
C6692,4,13,23,7,0.86,86,,Male,West
C2319,11,27,20,20,0.86,86,,Female,North
C2516,10,25,35,19,0.86,86,,Male,West
C3591,11,27,11,20,0.86,86,,Male,South
C9753,15,35,13,28,0.86,86,,Female,South
C8638,15,35,17,28,0.86,86,,Male,East
C10336,5,15,28,9,0.86,86,,Male,West
C2811,12,29,23,22,0.86,86,,Female,West
C7132,7,19,13,13,0.86,86,,Female,South
C5297,7,19,24,13,0.86,86,,Male,South
C1614,10,25,21,19,0.86,86,,Male,East
C6178,4,13,21,7,0.86,86,,Female,West
C6238,5,15,36,9,0.86,86,,Female,West
C9842,7,19,25,13,0.86,86,,Male,North
C9948,8,21,15,15,0.86,86,,Female,South
C6456,15,35,19,28,0.86,86,,Male,West
C9570,11,27,29,20,0.86,86,,Male,East
C10895,1,7,13,2,0.86,86,,Male,West
C2181,2,9,16,4,0.86,86,,Male,East
C8241,5,15,28,9,0.86,86,,Female,West
C1282,11,27,26,20,0.86,86,,Male,North
C4541,1,7,11,2,0.86,86,,Female,North
C1055,4,13,25,7,0.86,86,,Male,West
C2289,5,15,16,9,0.86,86,,Female,South
C3895,3,11,23,6,0.86,86,,Male,North
C5802,11,27,22,20,0.86,86,,Female,West
C6931,11,27,24,20,0.86,86,,Female,South
C3384,15,35,37,28,0.86,86,,Male,East
C5773,15,35,36,28,0.86,86,,Female,East
C2768,6,17,23,11,0.86,86,,Female,West
C1316,12,29,23,22,0.86,86,,Male,South
C1709,12,29,23,22,0.86,86,,Female,North
C2163,15,35,38,28,0.86,86,,Male,North
C7492,9,23,37,17,0.86,86,,Male,East
C2794,13,31,13,24,0.86,86,,Female,East
C6127,1,7,18,2,0.86,86,,Female,West
C8096,12,29,22,22,0.86,86,,Male,North
C8440,1,7,27,2,0.86,86,,Female,West
C9749,12,29,31,22,0.86,86,,Male,West
C7463,3,11,18,6,0.86,86,,Male,North
C8476,1,7,12,2,0.86,86,,Male,West
C4950,9,23,25,17,0.86,86,,Male,South
C6822,5,15,32,9,0.86,86,,Female,West
C9728,6,17,22,11,0.86,86,,Male,South
C5604,14,33,12,26,0.86,86,,Male,South
C7546,2,9,33,4,0.86,86,,Male,South
C2960,9,23,32,17,0.86,86,,Female,West
C6848,11,27,23,20,0.86,86,,Male,West
C7953,3,11,18,6,0.86,86,,Male,North
C1024,4,13,17,7,0.86,86,,Male,East
C2195,15,35,19,28,0.86,86,,Female,East
C4515,2,9,17,4,0.87,87,,Female,West
C10538,11,27,14,21,0.87,87,,Female,South
C10686,8,21,19,15,0.87,87,,Male,North
C9232,2,9,15,4,0.87,87,,Female,South
C2607,10,25,21,19,0.87,87,,Female,North
C8435,9,23,18,17,0.87,87,,Male,West
C7828,11,27,16,21,0.87,87,,Female,North
C10885,11,27,12,21,0.87,87,,Female,South
C2619,2,9,23,4,0.87,87,,Male,South
C4584,11,27,25,21,0.87,87,,Female,North
C8107,14,33,33,26,0.87,87,,Male,East
C2334,3,11,21,6,0.87,87,,Male,West
C3082,13,31,27,24,0.87,87,,Male,South
C7022,12,29,16,22,0.87,87,,Male,North
C5496,12,29,38,22,0.87,87,,Male,North
C2611,11,27,23,21,0.87,87,,Male,West
C1572,14,33,24,26,0.87,87,,Male,South
C2126,4,13,29,7,0.87,87,,Male,North
C2971,6,17,36,11,0.87,87,,Male,West
C3652,4,13,25,7,0.87,87,,Female,North
C6358,13,31,17,24,0.87,87,,Female,East
C1217,9,23,23,17,0.87,87,,Male,West
C4583,12,29,37,22,0.87,87,,Female,South
C2669,13,31,28,24,0.87,87,,Male,West
C7533,9,23,16,17,0.87,87,,Male,North
C8185,7,19,23,13,0.87,87,,Female,West
C3118,8,21,15,15,0.87,87,,Female,North
C6691,8,21,16,15,0.87,87,,Male,East
C7166,3,11,20,6,0.87,87,,Male,West
C3293,1,7,16,2,0.87,87,,Female,North
C9690,7,19,37,13,0.87,87,,Male,West
C3558,9,23,21,17,0.87,87,,Female,West
C3706,8,21,28,15,0.87,87,,Male,South
C10832,3,11,15,6,0.87,87,,Female,South
C1663,8,21,23,15,0.87,87,,Male,South
C4281,2,9,17,4,0.87,87,,Female,West
C9341,5,15,22,9,0.87,87,,Male,South
C4849,11,27,19,21,0.87,87,,Male,West
C5452,13,31,19,24,0.87,87,,Male,East
C7070,11,27,22,21,0.87,87,,Male,West
C1019,3,11,29,6,0.87,87,,Female,South
C2311,8,21,20,15,0.87,87,,Male,South
C3883,2,9,32,4,0.87,87,,Male,North
C8152,3,11,18,6,0.87,87,,Female,South
C8639,2,9,28,4,0.87,87,,Female,West
C8982,11,27,21,21,0.87,87,,Female,West
C10366,15,35,16,28,0.87,87,,Female,West
C10477,15,35,22,28,0.87,87,,Female,South
C10994,7,19,25,13,0.87,87,,Female,West
C7415,9,23,15,17,0.87,87,,Male,South
C6626,1,7,34,2,0.87,87,,Male,West
C7883,2,9,26,4,0.87,87,,Male,North
C3182,4,13,21,7,0.87,87,,Female,South
C4762,15,35,15,28,0.87,87,,Male,West
C3688,6,17,12,11,0.87,87,,Male,West
C3237,2,9,39,4,0.87,87,,Female,North
C5156,14,33,29,26,0.87,87,,Female,South
C3073,4,13,24,7,0.87,87,,Female,North
C8140,9,23,31,17,0.87,87,,Female,South
C4479,2,9,18,4,0.87,87,,Female,West
C9216,2,9,24,4,0.87,87,,Female,South
C1879,13,31,18,24,0.87,87,,Female,West
C3613,3,11,15,6,0.87,87,,Female,South
C8867,12,29,19,22,0.87,87,,Female,South
C6535,12,29,13,22,0.87,87,,Female,North
C3413,5,15,26,9,0.87,87,,Female,North
C9593,2,9,28,4,0.87,87,,Female,West
C3725,2,9,22,4,0.87,87,,Male,South
C9825,14,33,33,26,0.87,87,,Female,West
C8379,15,35,21,28,0.87,87,,Female,South
C2657,12,29,26,22,0.87,87,,Male,West
C2440,4,13,13,7,0.87,87,,Female,South
C2538,9,23,23,17,0.87,87,,Male,South
C9658,12,29,13,22,0.87,87,,Female,East
C9333,3,11,23,6,0.87,87,,Male,West
C3326,9,23,15,17,0.87,87,,Female,South
C10186,15,35,25,28,0.87,87,,Female,South
C6890,13,31,33,24,0.87,87,,Male,West
C10592,13,31,26,24,0.87,87,,Male,East
C9148,5,15,15,9,0.87,87,,Male,West
C5284,12,29,32,22,0.87,87,,Male,North
C7700,3,11,19,6,0.87,87,,Female,West
C9800,13,31,23,24,0.87,87,,Female,West
C3947,12,29,22,22,0.87,87,,Female,East
C9599,10,25,22,19,0.87,87,,Female,West
C10312,7,19,17,13,0.87,87,,Male,South
C8646,13,31,25,24,0.87,87,,Female,West
C11046,2,9,39,4,0.87,87,,Male,North
C1135,7,19,29,13,0.87,87,,Male,West
C1926,9,23,18,17,0.87,87,,Female,North
C4054,4,13,18,7,0.87,87,,Male,South
C5834,15,35,23,28,0.87,87,,Female,North
C8534,1,7,16,2,0.87,87,,Male,North
C2471,3,11,21,6,0.87,87,,Female,South
C10309,13,31,23,24,0.87,87,,Male,North
C10130,15,35,24,28,0.87,87,,Male,West
C3283,11,27,23,21,0.87,87,,Female,North
C5202,15,35,16,28,0.87,87,,Female,South
C8965,8,21,20,15,0.87,87,,Female,West
C10493,1,7,17,2,0.87,87,,Female,South
C1085,9,23,21,17,0.87,87,,Male,North
C6107,12,29,20,22,0.87,87,,Female,West
C8133,9,23,18,17,0.87,87,,Male,South
C8409,6,17,29,11,0.88,88,,Male,North
C1304,7,19,27,13,0.88,88,,Male,West
C10342,10,25,17,19,0.88,88,,Female,South
C2604,9,23,30,17,0.88,88,,Male,East
C9711,3,11,28,6,0.88,88,,Male,East
C9678,6,17,22,11,0.88,88,,Female,East
C5642,3,11,19,6,0.88,88,,Male,East
C9752,8,21,20,15,0.88,88,,Male,West
C5192,12,29,22,23,0.88,88,,Female,North
C6733,10,25,23,19,0.88,88,,Female,West
C5080,4,13,23,8,0.88,88,,Male,West
C7491,8,21,31,15,0.88,88,,Female,West
C9548,12,29,17,23,0.88,88,,Female,South
C8910,8,21,39,15,0.88,88,,Male,West
C1962,1,7,21,2,0.88,88,,Female,West
C7874,14,33,30,26,0.88,88,,Female,West
C3803,6,17,26,11,0.88,88,,Male,South
C9281,11,27,20,21,0.88,88,,Female,West
C3005,8,21,20,15,0.88,88,,Male,North
C2832,7,19,21,13,0.88,88,,Male,South
C1409,10,25,20,19,0.88,88,,Male,South
C5680,1,7,24,2,0.88,88,,Female,North
C9308,11,27,19,21,0.88,88,,Male,West
C4350,14,33,21,26,0.88,88,,Male,North
C9402,10,25,24,19,0.88,88,,Female,North
C10340,3,11,21,6,0.88,88,,Male,West
C8139,9,23,28,17,0.88,88,,Female,North
C10861,10,25,32,19,0.88,88,,Male,West
C10919,12,29,20,23,0.88,88,,Female,South
C10949,8,21,25,15,0.88,88,,Male,East
C8922,12,29,25,23,0.88,88,,Female,East
C5840,9,23,32,17,0.88,88,,Female,West
C5979,7,19,21,13,0.88,88,,Male,North
C9115,12,29,11,23,0.88,88,,Male,North
C9210,4,13,23,8,0.88,88,,Female,West
C10077,9,23,35,17,0.88,88,,Male,South
C11094,1,7,16,2,0.88,88,,Male,South
C9183,9,23,24,17,0.88,88,,Male,South
C1764,4,13,24,8,0.88,88,,Female,West
C2350,3,11,18,6,0.88,88,,Male,North
C3873,15,35,21,28,0.88,88,,Female,West
C5517,3,11,19,6,0.88,88,,Male,North
C9521,2,9,22,4,0.88,88,,Female,North
C9646,13,31,20,24,0.88,88,,Female,West
C2532,15,35,32,28,0.88,88,,Male,West
C2573,15,35,18,28,0.88,88,,Female,North
C6517,8,21,13,15,0.88,88,,Female,East
C6846,2,9,14,4,0.88,88,,Female,West
C10663,6,17,20,11,0.88,88,,Female,South
C3518,10,25,15,19,0.88,88,,Male,North
C7598,8,21,33,15,0.88,88,,Female,West
C3885,6,17,39,11,0.88,88,,Male,North
C4240,11,27,32,21,0.88,88,,Female,South
C10627,2,9,20,4,0.88,88,,Male,West
C2506,5,15,33,9,0.88,88,,Female,West
C8828,7,19,27,13,0.88,88,,Female,West
C2546,15,35,25,28,0.88,88,,Male,South
C8552,10,25,24,19,0.88,88,,Female,North
C1819,3,11,22,6,0.88,88,,Male,East
C4237,10,25,32,19,0.88,88,,Male,West
C2872,7,19,29,13,0.88,88,,Female,North
C6063,11,27,20,21,0.88,88,,Female,East
C7013,11,27,15,21,0.88,88,,Female,West
C2404,7,19,21,13,0.88,88,,Male,South
C9516,11,27,18,21,0.88,88,,Female,North
C10744,4,13,25,8,0.88,88,,Male,South
C6478,13,31,15,24,0.88,88,,Male,West
C9965,12,29,26,23,0.88,88,,Female,West
C8981,9,23,17,17,0.88,88,,Female,South
C5294,7,19,12,13,0.88,88,,Female,North
C3153,9,23,21,17,0.88,88,,Female,North
C5176,3,11,36,6,0.88,88,,Male,North
C7988,15,35,24,28,0.88,88,,Male,West
C6525,1,7,25,2,0.88,88,,Female,West
C1399,11,27,30,21,0.88,88,,Male,South
C6819,15,35,27,28,0.88,88,,Female,East
C3748,4,13,30,8,0.88,88,,Female,West
C5856,12,29,30,23,0.88,88,,Male,North
C2728,1,7,17,2,0.88,88,,Female,North
C9195,1,7,20,2,0.88,88,,Male,West
C6773,12,29,34,23,0.88,88,,Male,South
C7681,4,13,33,8,0.88,88,,Female,West
C8772,15,35,20,28,0.88,88,,Male,East
C2267,5,15,23,9,0.88,88,,Male,East
C8466,11,27,25,21,0.88,88,,Female,West
C10173,9,23,12,17,0.88,88,,Male,North
C8788,4,13,36,8,0.88,88,,Female,North
C9828,5,15,18,9,0.88,88,,Male,South
C3911,6,17,23,11,0.88,88,,Male,South
C4278,13,31,30,24,0.88,88,,Male,South
C9324,15,35,10,28,0.88,88,,Male,South
C10419,15,35,34,28,0.88,88,,Female,West
C6921,7,19,22,13,0.88,88,,Male,South
C3974,6,17,17,11,0.88,88,,Male,North
C4884,2,9,19,4,0.88,88,,Male,West
C8818,10,25,19,19,0.88,88,,Female,East
C10575,13,31,28,24,0.88,88,,Female,West
C3305,9,23,21,17,0.88,88,,Female,South
C3345,8,21,20,15,0.88,88,,Male,East
C4600,1,7,19,2,0.88,88,,Female,West
C2050,14,33,17,26,0.88,88,,Female,South
C4365,3,11,11,6,0.88,88,,Female,North
C8194,7,19,13,13,0.88,88,,Male,West
C9907,2,9,17,4,0.88,88,,Female,North
C9045,12,29,16,23,0.88,88,,Female,East
C3213,1,7,18,2,0.89,89,,Male,West
C6895,2,9,22,4,0.89,89,,Female,South
C10295,13,31,13,25,0.89,89,,Female,South
C9449,14,33,14,26,0.89,89,,Male,South
C5023,14,33,22,26,0.89,89,,Female,East
C1932,9,23,19,17,0.89,89,,Male,West
C6828,3,11,17,6,0.89,89,,Male,South
C2406,13,31,26,25,0.89,89,,Female,North
C4322,4,13,25,8,0.89,89,,Male,South
C6745,7,19,27,13,0.89,89,,Female,North
C4764,13,31,17,25,0.89,89,,Male,South
C1233,9,23,31,17,0.89,89,,Female,North
C3064,12,29,20,23,0.89,89,,Male,East
C5766,13,31,15,25,0.89,89,,Male,West
C8969,3,11,18,6,0.89,89,,Female,South
C1996,1,7,11,2,0.89,89,,Male,South
C10324,13,31,24,25,0.89,89,,Female,North
C3788,7,19,23,13,0.89,89,,Female,North
C10520,1,7,36,2,0.89,89,,Male,North
C4105,3,11,28,6,0.89,89,,Male,West
C1462,5,15,32,9,0.89,89,,Female,West
C8509,3,11,27,6,0.89,89,,Male,East
C9253,5,15,11,9,0.89,89,,Male,East
C4062,1,7,18,2,0.89,89,,Male,West
C10101,1,7,15,2,0.89,89,,Male,West
C2816,3,11,14,6,0.89,89,,Female,North
C2914,9,23,24,17,0.89,89,,Female,West
C4045,15,35,22,28,0.89,89,,Male,West
C2004,13,31,22,25,0.89,89,,Male,North
C3201,6,17,10,11,0.89,89,,Male,North
C8300,6,17,16,11,0.89,89,,Male,West
C8442,13,31,20,25,0.89,89,,Male,South
C4354,2,9,28,4,0.89,89,,Female,West
C5906,11,27,20,21,0.89,89,,Female,West
C5675,7,19,22,13,0.89,89,,Female,South
C2041,5,15,21,9,0.89,89,,Female,North
C7740,2,9,36,4,0.89,89,,Female,South
C1293,12,29,24,23,0.89,89,,Female,South
C8408,12,29,18,23,0.89,89,,Female,North
C10591,10,25,22,19,0.89,89,,Female,South
C8026,8,21,17,15,0.89,89,,Female,North
C4184,13,31,22,25,0.89,89,,Male,West
C6666,11,27,32,21,0.89,89,,Male,South
C7821,13,31,24,25,0.89,89,,Female,West
C9744,13,31,32,25,0.89,89,,Male,East
C7135,10,25,13,19,0.89,89,,Male,East
C1063,11,27,20,21,0.89,89,,Female,West
C10073,14,33,32,26,0.89,89,,Male,West
C5068,12,29,35,23,0.89,89,,Male,South
C8596,15,35,22,28,0.89,89,,Male,South
C1001,11,27,22,21,0.89,89,,Male,South
C2639,2,9,38,4,0.89,89,,Male,East
C7902,9,23,18,17,0.89,89,,Male,West
C9390,13,31,19,25,0.89,89,,Male,North
C10653,13,31,34,25,0.89,89,,Male,West
C6571,3,11,20,6,0.89,89,,Male,South
C9947,15,35,23,28,0.89,89,,Male,East
C10931,6,17,28,11,0.89,89,,Male,East
C8949,3,11,21,6,0.89,89,,Male,East
C1395,15,35,18,28,0.89,89,,Male,West
C2917,9,23,16,17,0.89,89,,Female,South
C7230,14,33,16,26,0.89,89,,Male,North
C9120,4,13,23,8,0.89,89,,Male,North
C9707,1,7,14,2,0.89,89,,Female,South
C10925,2,9,24,4,0.89,89,,Male,West
C2125,7,19,24,13,0.89,89,,Male,East
C1474,11,27,28,21,0.89,89,,Male,West
C8998,3,11,18,6,0.89,89,,Male,South
C5466,12,29,29,23,0.89,89,,Male,South
C5721,8,21,37,15,0.89,89,,Male,North
C8067,15,35,20,28,0.89,89,,Female,West
C2317,9,23,23,17,0.89,89,,Female,South
C6876,8,21,26,15,0.89,89,,Male,West
C9225,15,35,17,28,0.89,89,,Male,West
C5688,8,21,19,15,0.89,89,,Male,West
C10691,15,35,28,28,0.89,89,,Male,South
C3429,2,9,18,4,0.89,89,,Female,West
C8083,7,19,12,13,0.89,89,,Female,North
C10142,1,7,24,2,0.89,89,,Male,North
C1004,6,17,19,11,0.89,89,,Male,North
C4741,14,33,20,26,0.89,89,,Female,South
C1852,4,13,14,8,0.89,89,,Female,West
C4592,3,11,16,6,0.89,89,,Female,North
C8239,13,31,40,25,0.89,89,,Female,West
C9252,2,9,27,4,0.89,89,,Male,North
C9830,3,11,25,6,0.89,89,,Male,West
C10431,10,25,23,19,0.89,89,,Male,West
C8752,8,21,14,15,0.89,89,,Male,North
C4116,10,25,19,19,0.89,89,,Male,West
C5875,9,23,18,17,0.89,89,,Male,South
C9097,12,29,21,23,0.89,89,,Female,North
C9338,13,31,21,25,0.89,89,,Male,South
C2130,14,33,14,26,0.89,89,,Female,North
C4139,12,29,22,23,0.89,89,,Male,West
C4963,13,31,15,25,0.89,89,,Female,South
C6807,8,21,24,15,0.89,89,,Male,North
C8716,5,15,15,9,0.89,89,,Female,East
C8576,1,7,22,2,0.89,89,,Male,West
C1850,6,17,14,11,0.89,89,,Male,North
C3575,9,23,22,17,0.89,89,,Male,South
C3175,8,21,17,15,0.89,89,,Female,West
C5702,12,29,35,23,0.89,89,,Male,South
C8796,10,25,19,19,0.89,89,,Male,East
C1102,8,21,35,15,0.89,89,,Female,West
C8597,11,27,19,21,0.89,89,,Male,West
C7040,15,35,23,28,0.89,89,,Female,North
C6023,14,33,27,26,0.89,89,,Female,West
C3457,1,7,21,2,0.89,89,,Male,North
C6171,10,25,23,19,0.89,89,,Female,South
C10942,7,19,16,13,0.89,89,,Male,North
C3557,6,17,17,11,0.9,90,,Female,South
C4751,5,15,16,10,0.9,90,,Male,South
C9085,4,13,14,8,0.9,90,,Female,South
C6153,2,9,14,4,0.9,90,,Female,West
C1117,5,15,14,10,0.9,90,,Female,North
C4921,5,15,25,10,0.9,90,,Male,North
C6387,3,11,22,6,0.9,90,,Male,North
C8850,6,17,10,11,0.9,90,,Male,West
C10807,9,23,26,17,0.9,90,,Male,South
C3462,2,9,37,4,0.9,90,,Male,North
C2797,12,29,21,23,0.9,90,,Female,West
C8537,2,9,17,4,0.9,90,,Female,West
C4805,12,29,11,23,0.9,90,,Male,North
C4808,3,11,20,6,0.9,90,,Female,West
C9801,10,25,19,19,0.9,90,,Female,South
C5096,7,19,20,13,0.9,90,,Male,North
C7645,15,35,24,29,0.9,90,,Male,South
C4854,9,23,35,17,0.9,90,,Female,East
C9462,2,9,13,4,0.9,90,,Male,East
C4784,9,23,16,17,0.9,90,,Male,West
C7095,4,13,25,8,0.9,90,,Male,West
C8353,4,13,14,8,0.9,90,,Female,South
C7846,2,9,24,4,0.9,90,,Female,West
C9175,4,13,14,8,0.9,90,,Male,South
C9353,12,29,21,23,0.9,90,,Female,West
C2577,5,15,17,10,0.9,90,,Female,West
C4900,14,33,16,27,0.9,90,,Female,West
C6077,8,21,22,15,0.9,90,,Female,North
C8346,2,9,17,4,0.9,90,,Male,West
C5557,1,7,22,2,0.9,90,,Female,North
C2065,4,13,30,8,0.9,90,,Male,North
C7852,15,35,25,29,0.9,90,,Male,West
C8740,13,31,28,25,0.9,90,,Male,West
C10777,8,21,26,15,0.9,90,,Male,North
C6908,12,29,32,23,0.9,90,,Male,West
C6070,11,27,36,21,0.9,90,,Female,South
C6349,9,23,22,17,0.9,90,,Male,South
C1695,7,19,26,13,0.9,90,,Male,West
C7331,15,35,15,29,0.9,90,,Female,South
C10368,12,29,23,23,0.9,90,,Male,South
C5738,15,35,16,29,0.9,90,,Female,South
C6166,14,33,23,27,0.9,90,,Male,North
C6838,10,25,15,19,0.9,90,,Female,West
C6906,7,19,28,13,0.9,90,,Male,North
C8901,6,17,31,11,0.9,90,,Male,East
C6079,5,15,32,10,0.9,90,,Female,West
C9843,13,31,17,25,0.9,90,,Female,East
C7319,5,15,20,10,0.9,90,,Male,West
C8488,1,7,20,2,0.9,90,,Male,South
C10646,9,23,25,17,0.9,90,,Female,West
C8532,7,19,27,13,0.9,90,,Female,South
C9497,6,17,29,11,0.9,90,,Male,West
C1309,5,15,30,10,0.9,90,,Female,West
C6730,14,33,21,27,0.9,90,,Female,West
C10169,15,35,13,29,0.9,90,,Male,West
C10635,4,13,12,8,0.9,90,,Male,West
C2766,7,19,26,13,0.9,90,,Male,East
C8990,8,21,22,15,0.9,90,,Female,East
C9798,1,7,24,2,0.9,90,,Male,West
C1084,4,13,30,8,0.9,90,,Male,South
C2219,4,13,23,8,0.9,90,,Female,West
C2737,8,21,30,15,0.9,90,,Male,West
C2878,15,35,37,29,0.9,90,,Female,North
C7449,10,25,14,19,0.9,90,,Male,North
C8855,6,17,16,11,0.9,90,,Male,South
C9514,7,19,21,13,0.9,90,,Male,West
C2961,10,25,37,19,0.9,90,,Female,North
C4705,11,27,24,21,0.9,90,,Female,West
C7041,5,15,15,10,0.9,90,,Male,South
C2157,8,21,32,15,0.9,90,,Female,North
C2634,8,21,22,15,0.9,90,,Female,South
C3922,6,17,12,11,0.9,90,,Female,North
C10955,7,19,22,13,0.9,90,,Male,West
C6586,8,21,19,15,0.9,90,,Female,East
C2042,4,13,21,8,0.9,90,,Female,West
C3580,9,23,15,17,0.9,90,,Female,East
C4597,6,17,40,11,0.9,90,,Male,West
C5542,5,15,14,10,0.9,90,,Female,East
C7892,6,17,14,11,0.9,90,,Male,East
C9540,7,19,17,13,0.9,90,,Female,West
C2969,15,35,11,29,0.9,90,,Male,North
C4150,6,17,31,11,0.9,90,,Male,South
C6114,10,25,40,19,0.9,90,,Female,West
C6504,11,27,15,21,0.9,90,,Male,North
C1314,14,33,32,27,0.9,90,,Female,West
C1529,7,19,31,13,0.9,90,,Male,North
C10088,6,17,17,11,0.9,90,,Female,West
C7236,1,7,20,2,0.9,90,,Male,East
C5549,10,25,18,19,0.9,90,,Male,West
C8342,3,11,17,6,0.9,90,,Female,North
C8037,4,13,24,8,0.9,90,,Female,East
C8761,12,29,19,23,0.9,90,,Female,West
C10993,8,21,17,15,0.9,90,,Female,West
C1106,1,7,13,2,0.9,90,,Male,North
C5771,1,7,23,2,0.9,90,,Male,South
C4543,12,29,25,23,0.9,90,,Male,North
